id,ms_subclass,ms_zoning,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_sold,age_since_remod,age_garage,total_bath,total_bedroom,total_sqft
2278,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,0,0,0.0,0,0,1,0,30,0,0,0,0,12,2007,New,147000,0,0,0.0,1.0,3,2240.0
2202,70,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,1,4,Detchd,1,1.0,3,3,1,0,0,0,0,0,0,6,2007,WD ,148500,77,12,77.0,2.0,2,1845.0
2833,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Maj1,0,0,Detchd,1,2.0,3,3,1,0,40,0,0,0,0,4,2006,WD ,130000,2,2,2.0,2.0,3,3064.0
1707,20,RL,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,GasA,5,1,SBrkr,0,1,5,7,Typ,1,4,Attchd,3,3.0,3,3,1,158,105,0,0,0,0,6,2007,WD ,372000,1,1,1.0,3.0,3,4447.0
2428,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,3,2.0,3,3,1,142,20,0,0,0,0,4,2006,WD ,213490,1,1,1.0,2.0,2,3308.0
242,20,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,2,3,Attchd,2,2.0,3,3,1,0,0,0,0,0,0,1,2010,Con,308030,1,0,1.0,2.0,1,3588.0
1564,20,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,3,3.0,3,3,1,0,46,192,0,0,0,9,2008,WD ,300000,12,11,12.0,4.0,3,4658.0
2613,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,1,2,BuiltIn,3,2.0,3,3,1,0,0,192,0,0,0,7,2006,WD ,159500,47,47,52.0,2.0,3,2388.0
2832,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Maj1,0,0,Detchd,1,2.0,3,3,1,0,40,0,0,0,0,4,2006,WD ,137500,2,2,2.0,2.0,3,3059.0
2459,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,3.0,3,3,1,208,59,0,0,0,0,4,2006,WD ,232000,1,1,1.0,2.0,3,4066.0
1360,30,RM,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,4,Typ,0,0,Detchd,1,2.0,3,3,0,0,0,84,0,0,0,7,2008,WD ,93850,78,58,78.0,1.0,1,1976.0
2723,30,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,GasA,2,0,FuseF,0,1,2,5,Mod,1,4,Detchd,1,1.0,2,2,0,0,0,116,0,0,0,4,2006,WD ,105000,82,56,82.0,1.0,2,2066.0
1350,30,RM,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,GasA,2,0,SBrkr,0,1,2,4,Typ,0,0,Detchd,1,1.0,2,3,1,49,0,87,0,0,0,5,2008,WD ,68500,81,58,88.0,1.0,1,1280.0
136,90,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,GasA,3,1,FuseA,0,2,3,12,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,1,2010,WD ,154300,50,50,50.0,2.0,5,3859.0
2235,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,0,0,0.0,0,0,0,0,0,0,176,0,0,9,2007,WD ,129850,82,4,0.0,2.0,3,2537.0
1993,70,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,Detchd,1,2.0,2,2,1,280,0,143,0,0,0,6,2007,WD ,114000,97,57,87.0,1.0,3,2328.0
367,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,GasA,5,1,SBrkr,0,1,5,9,Typ,1,4,Attchd,3,3.0,3,3,1,0,60,0,0,0,0,7,2009,New,501837,1,0,0.0,3.0,1,5616.0
1309,50,RM,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,4,Detchd,1,3.0,3,3,1,418,0,194,0,0,0,6,2008,WD ,153900,93,58,59.0,2.0,4,3012.0
402,20,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,GasA,4,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,2.0,3,3,1,200,0,0,0,0,0,7,2009,WD ,130000,38,3,23.0,1.0,3,2304.0
1592,120,RM,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,GasA,5,1,SBrkr,0,1,3,4,Typ,0,0,Attchd,2,2.0,3,3,1,0,122,0,0,0,0,4,2008,WD ,160500,11,11,11.0,3.0,2,2770.0
2409,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,2,2.0,3,3,1,228,75,0,0,0,0,6,2006,New,310090,0,0,0.0,3.0,2,3907.0
539,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,833.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,0,0,Attchd,2,2.0,3,3,1,0,41,0,0,0,0,8,2009,WD ,184900,6,6,6.0,3.0,2,2931.0
1940,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,1,GasA,3,1,SBrkr,0,1,3,4,Typ,0,0,Attchd,1,1.0,3,3,1,261,0,156,0,0,0,6,2007,WD ,132000,51,7,51.0,1.0,2,2108.0
588,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,3,GasA,3,1,SBrkr,0,1,3,6,Typ,1,2,Attchd,2,2.0,3,3,1,312,11,0,0,0,650,8,2009,WD ,163000,40,40,40.0,3.0,3,3126.0
96,160,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,GasA,5,1,SBrkr,0,1,4,4,Typ,0,0,Detchd,2,2.0,3,3,1,0,172,0,0,0,0,4,2010,ConLD,155000,6,6,6.0,3.0,2,2280.0
1187,80,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,0,0,Attchd,2,2.0,3,3,1,0,0,0,0,216,0,5,2008,WD ,183000,39,39,39.0,3.0,4,3370.0
2154,60,RL,Pave,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,1,GasA,5,1,SBrkr,0,1,4,7,Min2,2,3,Attchd,2,2.0,3,3,1,225,32,0,0,0,0,6,2007,WD ,211000,11,5,11.0,4.0,3,3460.0
550,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,2,36.0,6,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Attchd,2,2.0,3,3,1,140,32,0,0,0,0,10,2009,WD ,184000,15,15,15.0,4.0,3,2789.0
811,90,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,GasA,3,1,SBrkr,0,2,3,8,Typ,0,0,Attchd,1,2.0,3,3,1,0,0,0,0,0,0,6,2009,WD ,118858,30,30,30.0,2.0,4,1935.0
124,80,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,1,GasA,3,1,SBrkr,0,1,3,6,Typ,1,4,Attchd,2,2.0,3,3,1,227,0,0,0,0,0,4,2010,WD ,180500,46,46,46.0,2.0,3,2788.0
1836,120,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,60.0,1,GasA,5,1,SBrkr,0,1,4,5,Typ,0,0,Attchd,3,2.0,3,3,1,0,60,0,0,0,0,2,2007,New,166000,1,0,1.0,3.0,2,2776.0
779,80,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,1,3,Attchd,2,2.0,3,3,1,0,0,0,0,140,0,3,2009,COD,148000,49,49,49.0,2.0,3,2756.0
1886,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,2,GasA,4,1,SBrkr,0,1,4,6,Min1,1,4,Detchd,1,2.0,3,3,1,0,72,0,0,0,0,1,2007,WD ,124000,51,51,41.0,1.0,2,2364.0
1724,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,1153.0,1,GasA,5,1,SBrkr,0,1,5,6,Typ,1,4,Attchd,3,2.0,3,3,1,203,47,0,0,0,0,8,2007,WD ,277500,2,2,2.0,3.0,2,3678.0
2450,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,527.0,1,GasA,5,1,SBrkr,0,1,4,9,Typ,1,5,Attchd,2,3.0,3,3,1,307,169,168,0,0,0,6,2006,WD ,350000,11,11,11.0,3.0,4,4793.0
1013,20,RL,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,1,GasA,5,1,SBrkr,0,1,5,7,Typ,1,4,Attchd,3,3.0,3,3,1,214,76,0,0,0,0,9,2008,WD ,387000,4,4,4.0,3.0,2,4438.0
2084,30,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,1,GasA,5,1,SBrkr,0,1,3,5,Typ,0,0,0,0,0.0,0,0,0,0,0,144,0,0,0,7,2007,WD ,86000,87,5,0.0,2.0,2,1133.0
1184,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,3,GasA,5,1,SBrkr,0,1,5,6,Typ,1,4,Attchd,2,2.0,3,3,1,280,90,0,0,0,0,5,2008,WD ,290000,32,1,32.0,4.0,3,3647.0
728,30,C (all),Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,1,GasA,3,0,SBrkr,0,1,3,5,Typ,0,0,0,0,0.0,0,0,0,0,36,94,0,0,0,9,2009,WD ,44000,109,59,0.0,1.0,2,1042.0
950,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,1,3,BuiltIn,3,2.0,3,3,1,125,192,0,0,0,0,6,2009,WD ,215000,8,7,8.0,4.0,3,3325.0
2524,190,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,3,2.0,3,3,1,140,153,0,0,0,0,7,2006,WD ,146500,34,34,34.0,3.0,2,2847.0
2513,160,FV,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,Detchd,1,2.0,3,3,1,153,50,0,0,0,0,4,2006,WD ,165000,6,6,6.0,4.0,3,2545.0
2028,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,168.0,2,GasW,3,0,SBrkr,0,1,4,10,Typ,1,4,Detchd,1,1.0,3,3,1,88,15,0,0,0,0,8,2007,CWD,136000,91,57,91.0,2.0,5,3456.0
2309,20,RL,Pave,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,1110.0,1,GasA,5,1,SBrkr,0,1,5,4,Min1,2,4,Attchd,1,2.0,3,3,1,0,189,0,0,0,0,10,2006,WD ,252000,49,49,49.0,3.0,1,3645.0
51,160,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,0,0,BuiltIn,2,2.0,3,3,1,0,27,0,0,0,0,6,2010,WD ,175500,7,7,7.0,3.0,2,2864.0
699,70,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,421.0,1,GasA,3,1,FuseA,0,1,3,7,Typ,1,4,Detchd,1,2.0,3,3,1,0,36,0,0,182,0,10,2009,WD ,150000,70,59,70.0,2.0,3,2648.0
1881,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,6,Min1,1,3,Attchd,2,1.0,3,3,1,0,0,36,0,0,600,8,2007,WD ,139900,47,29,47.0,1.0,3,2686.0
1345,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,8,Typ,1,4,Detchd,1,2.0,3,3,P,0,0,0,0,0,0,6,2008,WD ,162900,78,16,78.0,2.0,3,3011.0
166,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Attchd,1,2.0,3,3,1,0,0,0,0,385,0,2,2010,WD ,160000,48,48,48.0,2.0,3,2672.0
781,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,2,2,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,GasA,2,0,SBrkr,0,1,2,5,Min2,0,0,0,0,0.0,0,0,0,0,0,100,0,0,0,6,2009,WD ,63900,62,59,0.0,1.0,2,660.0
379,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3,3,1,5,832.0,1,GasA,4,1,SBrkr,0,1,3,7,Typ,1,3,Attchd,3,2.0,3,3,1,0,0,0,0,0,0,5,2009,WD ,184000,31,11,31.0,2.0,3,3326.0
2818,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176.0,1,GasA,3,1,SBrkr,0,1,2,6,Typ,2,4,Attchd,3,2.0,3,3,1,0,140,0,0,100,0,11,2006,WD ,149900,47,47,47.0,2.0,3,3460.0
1168,120,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,4,3,PConc,4,3,3,6,1027.0,1,GasA,5,1,SBrkr,0,1,5,5,Typ,1,3,Attchd,3,2.0,3,3,1,230,68,0,0,0,0,7,2008,WD ,300000,8,8,8.0,3.0,2,3747.0
1396,190,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,Flat,Tar&Grv,Plywood,Plywood,Stone,275.0,3,3,CBlock,3,3,2,3,988.0,1,GasA,4,1,SBrkr,0,1,3,7,Mod,2,3,Basment,1,2.0,3,3,1,50,84,0,0,0,0,12,2008,WD ,145000,48,48,48.0,3.0,3,3335.0
838,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,821.0,1,GasA,5,1,SBrkr,0,1,4,7,Typ,0,0,Attchd,2,2.0,3,3,1,276,99,0,0,0,0,8,2009,WD ,231500,12,12,12.0,4.0,3,3162.0
1492,30,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,4,290.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,1,4,0,0,0.0,0,0,1,144,0,0,0,0,0,7,2008,WD ,108000,68,39,0.0,2.0,3,1992.0
637,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,435.0,4,GasA,3,1,SBrkr,0,1,3,6,Typ,0,0,Attchd,2,1.0,3,3,1,0,35,120,0,0,0,11,2009,COD,120000,53,53,53.0,2.0,3,2708.0
1826,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,3,3,CBlock,3,3,1,3,827.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,2.0,3,3,1,0,0,0,0,0,0,10,2007,WD ,128500,46,46,44.0,2.0,3,2548.0
173,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,GasA,4,1,FuseA,0,1,3,5,Typ,1,4,Detchd,1,2.0,3,3,1,0,0,130,0,0,0,3,2010,WD ,115000,83,60,83.0,1.0,2,2396.0
715,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,2,312.0,1,GasA,3,1,SBrkr,0,1,3,5,Typ,0,0,Detchd,1,1.0,3,3,1,0,35,0,0,0,0,4,2009,WD ,110000,62,59,61.0,2.0,2,2244.0
1183,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,2Story,9,3,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,1050.0,4,4,CBlock,4,3,1,6,410.0,1,GasA,3,1,SBrkr,0,1,4,9,Typ,1,4,Attchd,2,3.0,3,3,1,140,70,16,0,0,0,6,2008,WD ,150000,31,31,31.0,4.0,3,4802.0
2433,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,3,1,0.0,1,GasA,5,1,SBrkr,0,1,4,6,Typ,1,4,Attchd,3,2.0,3,3,1,100,35,0,0,0,0,10,2006,WD ,178000,2,2,2.0,3.0,3,2524.0
2866,70,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,GasA,5,1,SBrkr,0,1,4,8,Typ,2,4,2Types,1,3.0,3,3,1,0,0,0,0,104,0,5,2006,WD ,199500,74,16,43.0,2.0,3,2825.0
2311,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,6,700.0,1,GasA,5,1,SBrkr,0,1,3,6,Typ,1,3,Attchd,3,2.0,3,3,1,421,72,0,0,0,0,5,2006,WD ,183500,9,8,9.0,4.0,3,2738.0
1551,80,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,HdBoard,Plywood,None,0.0,2,3,CBlock,4,3,2,3,257.0,1,GasA,5,1,SBrkr,0,1,3,7,Mod,1,1,Attchd,1,1.0,3,3,1,0,180,0,0,100,0,7,2008,WD ,126000,41,41,41.0,2.0,3,2568.0
1049,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,378.0,1,GasA,2,1,SBrkr,0,1,3,4,Typ,0,0,Attchd,1,2.0,3,3,1,0,38,0,0,0,0,9,2008,WD ,148500,31,31,31.0,2.0,2,2550.0
